transaction_id,usuario_id,fecha,descripcion,monto,moneda,categoria,recurrente,medio_pago
TX004484,USR0027,2026-02-10,Gasto eventual,489.46,USD,Otros,No,Transferencia bancaria
TX002532,USR0053,2025-12-18,Parque recreativo,135.98,USD,Ocio,Sí,Débito automático
TX002415,USR0035,2025-09-23,Plataforma educativa,508.51,USD,Educación,Sí,Débito automático
TX002499,USR0035,2025-12-22,Cuota educativa,1000,USD,Educación,Sí,Tarjeta de crédito
TX001691,USR0018,2025-11-19,Compra de muebles,2000,USD,Vivienda,No,Pago con QR
TX004146,USR0006,2025-10-08,Transferencia personal,10.34,USD,Otros,No,Tarjeta de débito
TX003941,USR0077,2026-01-10,Compra de ropa,90.94,USD,Compras,No,Tarjeta de crédito
TX000318,USR0046,2026-06-16,Cena,123.29,USD,Alimentación,No,Pago con QR
TX003215,USR0029,2025-10-08,Telefonía fija,41.53,USD,Servicios,Sí,Tarjeta de débito
TX002133,USR0070,2025-10-18,Material de estudio,211.37,USD,Educación,No,Tarjeta de crédito
TX004225,USR0055,2026-01-19,Pago extraordinario,500,USD,Otros,Sí,Efectivo
TX002257,USR0097,2026-07-10,Material de estudio,986.54,USD,Educación,No,Pago con QR
TX003060,USR0012,2026-03-05,Electricidad,335.19,USD,Servicios,Sí,Pago con QR
TX002713,USR0093,2026-06-06,Servicio de streaming,155.07,USD,Ocio,Sí,Tarjeta de débito
TX002621,USR0068,2025-11-16,Entrada de cine,300,USD,Ocio,No,Pago con QR
TX000175,USR0087,2025-10-14,Almuerzo,23.49,USD,Alimentación,Sí,Efectivo
TX001983,USR0069,2026-04-23,Seguro del hogar,608.39,USD,Vivienda,Sí,Transferencia bancaria
TX000622,USR0045,2026-06-23,Estacionamiento,122.22,USD,Transporte,No,Transferencia bancaria
TX000228,USR0047,2025-11-12,Cena,81.9,USD,Alimentación,No,Débito automático
TX001774,USR0085,2025-11-03,Hipoteca,1376.59,USD,Vivienda,Sí,Tarjeta de débito
TX001357,USR0077,2026-06-06,Medicamentos,275.58,USD,Salud,No,Billetera virtual
TX003932,USR0052,2026-03-09,Artículos personales,224.85,USD,Compras,No,Tarjeta de crédito
TX003918,USR0004,2025-12-16,Compra de accesorios,278.69,USD,Compras,No,Billetera virtual
TX002335,USR0032,2025-10-03,Inscripción a curso,876.51,USD,Educación,No,Débito automático
TX003968,USR0089,2025-09-21,Compra de electrodoméstico,522.2,USD,Compras,Sí,Débito automático
TX000630,USR0091,2026-01-05,Pasaje de tren,166.86,USD,Transporte,No,Billetera virtual
TX001401,USR0087,2025-10-01,Kinesiología,500,USD,Salud,No,Billetera virtual
TX000279,USR0041,2025-07-22,Comida a domicilio,120.02,USD,Alimentación,No,Billetera virtual
TX001704,USR0011,2025-11-05,Mantenimiento del hogar,2000,USD,Vivienda,No,Tarjeta de débito
TX000073,USR0064,2025-11-14,Restaurante,22.11,USD,Alimentación,No,Billetera virtual
TX001851,USR0097,2026-06-18,Materiales de construcción,1692.07,USD,Vivienda,No,Transferencia bancaria
TX002937,USR0045,2026-01-05,Concierto,256.73,USD,Ocio,No,Tarjeta de débito
TX002942,USR0001,2026-06-19,Hobby,294.32,USD,Ocio,No,Billetera virtual
TX003254,USR0010,2026-04-19,Telefonía fija,124.58,USD,Servicios,Sí,Débito automático
TX001788,USR0072,2026-03-22,Mantenimiento del hogar,1681.69,USD,Vivienda,No,Transferencia bancaria
TX001186,USR0041,2025-10-12,Estudio médico,206.28,USD,Salud,No,Débito automático
TX002939,USR0034,2026-02-09,Servicio de streaming,136.41,USD,Ocio,Sí,Débito automático
TX002231,USR0066,2026-06-04,Material de estudio,528.59,USD,Educación,No,Pago con QR
TX001826,USR0058,2025-09-28,Materiales de construcción,635.02,USD,Vivienda,No,Pago con QR
TX002286,USR0098,2025-10-07,Plataforma educativa,1000,USD,Educación,Sí,Débito automático
TX001637,USR0074,2025-10-02,Expensas,1324.42,USD,Vivienda,Sí,Efectivo
TX004432,USR0088,2026-03-09,Comisión bancaria,371.44,USD,Otros,No,Tarjeta de crédito
TX000773,USR0091,2026-07-09,Taxi,29.16,USD,Transporte,No,Pago con QR
TX001392,USR0079,2025-12-17,Medicamentos,341.71,USD,Salud,No,Efectivo
TX001893,USR0088,2026-03-14,Reparación de electrodoméstico,495.68,USD,Vivienda,No,Efectivo
TX001303,USR0025,2026-06-09,Odontología,390.98,USD,Salud,No,Pago con QR
TX002409,USR0066,2025-11-18,Papelería,86.31,USD,Educación,No,Efectivo
TX001307,USR0017,2025-12-04,Odontología,420.29,USD,Salud,No,Pago con QR
TX003397,USR0073,2026-04-29,Telefonía móvil,243.41,USD,Servicios,Sí,Transferencia bancaria
TX002967,USR0027,2026-05-24,Salida recreativa,219.26,USD,Ocio,No,Billetera virtual
TX001460,USR0010,2026-03-18,Estudio médico,180.2,USD,Salud,Sí,Transferencia bancaria
TX004052,USR0058,2026-03-27,Compra no identificada,214.78,USD,Otros,Sí,Efectivo
TX003185,USR0041,2026-05-28,Servicio de televisión,19.81,USD,Servicios,Sí,Débito automático
TX000878,USR0024,2025-07-24,Carga de tarjeta de transporte,84.1,USD,Transporte,No,Efectivo
TX003986,USR0014,2025-09-13,Compra de tecnología,583.15,USD,Compras,No,Pago con QR
TX004131,USR0092,2026-07-09,Compra no identificada,390.38,USD,Otros,No,Transferencia bancaria
TX004493,USR0075,2026-02-02,Pago extraordinario,85.23,USD,Otros,Sí,Tarjeta de crédito
TX003368,USR0003,2025-12-19,Pago de impuestos,82.53,USD,Servicios,No,Billetera virtual
TX002993,USR0080,2025-10-16,Concierto,85.23,USD,Ocio,Sí,Tarjeta de débito
TX003995,USR0032,2026-07-12,Compra de electrodoméstico,1000,USD,Compras,Sí,Transferencia bancaria
TX001864,USR0097,2026-02-22,Hipoteca,1535.14,USD,Vivienda,Sí,Pago con QR
TX002198,USR0092,2026-04-25,Compra de libros,870.75,USD,Educación,Sí,Transferencia bancaria
TX001422,USR0017,2025-10-04,Análisis clínicos,319.74,USD,Salud,No,Pago con QR
TX001051,USR0092,2026-02-11,Terapia,402.6,USD,Salud,No,Débito automático
TX001655,USR0061,2026-01-02,Expensas,1960.32,USD,Vivienda,Sí,Débito automático
TX003401,USR0076,2025-12-04,Servicio de seguridad,84.81,USD,Servicios,Sí,Transferencia bancaria
TX001449,USR0008,2026-03-03,Terapia,278.24,USD,Salud,No,Transferencia bancaria
TX001194,USR0010,2025-08-04,Análisis clínicos,268.14,USD,Salud,Sí,Tarjeta de crédito
TX001827,USR0100,2025-12-27,Alquiler,1231.61,USD,Vivienda,Sí,Transferencia bancaria
TX002775,USR0059,2025-07-22,Parque recreativo,155.4,USD,Ocio,No,Tarjeta de crédito
TX000745,USR0063,2026-02-04,Mantenimiento del vehículo,124.32,USD,Transporte,No,Efectivo
TX003745,USR0085,2025-12-26,Compra de calzado,65.12,USD,Compras,No,Transferencia bancaria
TX001230,USR0023,2026-04-05,Lentes,149.97,USD,Salud,No,Pago con QR
TX001598,USR0095,2025-11-24,Hipoteca,2000,USD,Vivienda,Sí,Tarjeta de débito
TX000322,USR0081,2026-02-13,Cena,150.71,USD,Alimentación,No,Efectivo
TX000054,USR0094,2026-06-20,Almuerzo,140.73,USD,Alimentación,No,Tarjeta de débito
TX002645,USR0023,2026-04-10,Salida recreativa,6.96,USD,Ocio,No,Tarjeta de débito
TX000291,USR0086,2025-10-17,Restaurante,34.08,USD,Alimentación,No,Débito automático
TX003519,USR0094,2025-10-25,Compra de accesorios,790.22,USD,Compras,No,Pago con QR
TX000381,USR0099,2026-03-17,Panadería,60.4,USD,Alimentación,Sí,Billetera virtual
TX001891,USR0050,2026-01-25,Servicio de limpieza,2000,USD,Vivienda,No,Pago con QR
TX000664,USR0058,2025-09-30,Mantenimiento del vehículo,53.19,USD,Transporte,No,Débito automático
TX001152,USR0079,2025-08-31,Farmacia,235.12,USD,Salud,No,Efectivo
TX000509,USR0032,2025-08-19,Pasaje de autobús,180,USD,Transporte,No,Tarjeta de crédito
TX002780,USR0030,2025-12-17,Parque recreativo,26.58,USD,Ocio,No,Tarjeta de débito
TX003440,USR0040,2026-03-30,Electricidad,282.9,USD,Servicios,Sí,Débito automático
TX001175,USR0079,2025-11-07,Medicamentos,36.27,USD,Salud,No,Tarjeta de débito
TX004031,USR0088,2026-04-04,Transferencia personal,87.82,USD,Otros,Sí,Débito automático
TX002130,USR0075,2026-01-12,Curso online,532.64,USD,Educación,No,Pago con QR
TX003975,USR0020,2026-03-11,Compra por internet,156.62,USD,Compras,No,Pago con QR
TX002992,USR0056,2025-08-14,Hobby,266.31,USD,Ocio,No,Pago con QR
TX004288,USR0031,2026-06-29,Retiro de efectivo,177.94,USD,Otros,No,Efectivo
TX002157,USR0064,2025-08-27,Compra de libros,124.52,USD,Educación,No,Efectivo
TX000601,USR0056,2026-05-06,Pasaje de autobús,147.07,USD,Transporte,No,Pago con QR
TX003313,USR0095,2026-02-17,Pago de impuestos,66.35,USD,Servicios,No,Débito automático
TX003046,USR0059,2025-11-09,Telefonía móvil,312.91,USD,Servicios,Sí,Transferencia bancaria
TX000304,USR0046,2026-06-11,Verdulería,200,USD,Alimentación,Sí,Pago con QR
TX001753,USR0007,2025-08-01,Materiales de construcción,2000,USD,Vivienda,No,Tarjeta de crédito
TX002647,USR0034,2026-05-11,Actividad recreativa,300,USD,Ocio,Sí,Efectivo
TX000627,USR0020,2026-01-24,Viaje por aplicación,47.42,USD,Transporte,Sí,Tarjeta de débito
TX002975,USR0014,2025-07-30,Videojuego,289.44,USD,Ocio,No,Efectivo
TX003547,USR0079,2025-11-12,Compra de ropa,324.04,USD,Compras,No,Tarjeta de débito
TX001242,USR0050,2025-07-27,Terapia,139.08,USD,Salud,No,Transferencia bancaria
TX002761,USR0080,2026-01-27,Hobby,88.62,USD,Ocio,No,Efectivo
TX003863,USR0049,2026-03-09,Compra de electrodoméstico,646.67,USD,Compras,No,Tarjeta de crédito
TX000858,USR0005,2026-03-14,Carga de tarjeta de transporte,76.75,USD,Transporte,No,Débito automático
TX000550,USR0012,2025-08-05,Peaje,54.38,USD,Transporte,No,Pago con QR
TX000863,USR0031,2025-12-01,Peaje,38.0,USD,Transporte,Sí,Tarjeta de crédito
TX001486,USR0060,2026-07-07,Seguro de salud,257.17,USD,Salud,Sí,Efectivo
TX003920,USR0066,2026-06-21,Compra de electrodoméstico,104.01,USD,Compras,No,Efectivo
TX003869,USR0075,2026-05-29,Compra de cosmética,83.19,USD,Compras,No,Débito automático
TX001987,USR0026,2026-04-15,Materiales de construcción,315.56,USD,Vivienda,Sí,Débito automático
TX003280,USR0045,2025-08-13,Servicio de internet,378.66,USD,Servicios,Sí,Tarjeta de débito
TX001432,USR0009,2026-04-08,Kinesiología,284.82,USD,Salud,No,Tarjeta de débito
TX003356,USR0025,2025-11-03,Pago de impuestos,161.35,USD,Servicios,No,Tarjeta de crédito
TX002243,USR0075,2026-06-22,Plataforma educativa,50.14,USD,Educación,Sí,Efectivo
TX003632,USR0074,2026-06-12,Artículos personales,1000,USD,Compras,No,Débito automático
TX003820,USR0020,2026-03-10,Compra de accesorios,219.7,USD,Compras,No,Billetera virtual
TX002644,USR0028,2026-04-07,Entrada de cine,147.43,USD,Ocio,Sí,Transferencia bancaria
TX001283,USR0038,2025-08-08,Terapia,365.84,USD,Salud,No,Efectivo
TX000662,USR0007,2025-11-26,Taxi,16.41,USD,Transporte,No,Tarjeta de crédito
TX000899,USR0051,2025-11-12,Taxi,180,USD,Transporte,No,Tarjeta de crédito
TX003923,USR0074,2026-03-07,Compra para mascotas,994.09,USD,Compras,Sí,Tarjeta de débito
TX003690,USR0060,2026-04-04,Compra de accesorios,1000,USD,Compras,Sí,Tarjeta de crédito
TX004240,USR0085,2025-11-19,Comisión bancaria,281.21,USD,Otros,No,Tarjeta de débito
TX003623,USR0031,2025-08-03,Compra de tecnología,238.83,USD,Compras,No,Billetera virtual
TX000380,USR0086,2026-02-10,Almuerzo,128.49,USD,Alimentación,Sí,Débito automático
TX004046,USR0093,2026-02-28,Donación,269.84,USD,Otros,No,Tarjeta de débito
TX001111,USR0095,2025-12-10,Estudio médico,500,USD,Salud,No,Débito automático
TX003223,USR0069,2026-02-15,Servicio de televisión,170.4,USD,Servicios,Sí,Débito automático
TX002200,USR0095,2025-10-24,Clases particulares,1000,USD,Educación,No,Débito automático
TX001530,USR0005,2025-08-09,Mantenimiento del hogar,221.61,USD,Vivienda,No,Billetera virtual
TX003516,USR0016,2025-08-24,Compra de calzado,626.61,USD,Compras,No,Débito automático
TX002392,USR0036,2025-11-26,Curso online,360.71,USD,Educación,No,Transferencia bancaria
TX001129,USR0070,2026-03-22,Farmacia,49.13,USD,Salud,No,Tarjeta de crédito
TX003758,USR0041,2025-12-21,Artículos personales,495.95,USD,Compras,No,Tarjeta de débito
TX001467,USR0057,2025-12-23,Odontología,419.13,USD,Salud,No,Billetera virtual
TX001044,USR0024,2026-01-26,Estudio médico,12.75,USD,Salud,No,Pago con QR
TX001846,USR0080,2025-08-02,Mantenimiento del hogar,1672.72,USD,Vivienda,No,Débito automático
TX000075,USR0085,2025-08-25,Compra en supermercado,124.89,USD,Alimentación,No,Efectivo
TX000637,USR0047,2026-03-03,Mantenimiento del vehículo,115.12,USD,Transporte,No,Tarjeta de crédito
TX002131,USR0011,2025-09-18,Cuota educativa,102.54,USD,Educación,Sí,Débito automático
TX004339,USR0010,2026-07-12,Gasto eventual,22.61,USD,Otros,Sí,Efectivo
TX004074,USR0030,2026-05-21,Gasto eventual,304.9,USD,Otros,No,Billetera virtual
TX003311,USR0059,2025-07-24,Servicio de televisión,236.72,USD,Servicios,Sí,Pago con QR
TX002717,USR0028,2026-07-10,Entrada de cine,300,USD,Ocio,No,Tarjeta de crédito
TX004011,USR0033,2026-03-21,Ajuste de cuenta,321.72,USD,Otros,Sí,Tarjeta de débito
TX002679,USR0080,2026-04-14,Parque recreativo,300,USD,Ocio,No,Billetera virtual
TX004078,USR0099,2026-02-19,Cargo administrativo,179.17,USD,Otros,No,Transferencia bancaria
TX003956,USR0044,2026-04-30,Compra de cosmética,336.99,USD,Compras,No,Débito automático
TX000178,USR0053,2026-05-31,Almuerzo,83.75,USD,Alimentación,No,Tarjeta de débito
TX003216,USR0085,2025-09-02,Telefonía móvil,101.16,USD,Servicios,Sí,Billetera virtual
TX002483,USR0065,2025-09-01,Material de estudio,625.75,USD,Educación,Sí,Transferencia bancaria
TX001415,USR0035,2025-11-11,Terapia,103.19,USD,Salud,No,Billetera virtual
TX004130,USR0100,2025-09-06,Retiro de efectivo,364.7,USD,Otros,No,Débito automático
TX000536,USR0053,2025-08-14,Estacionamiento,44.09,USD,Transporte,No,Efectivo
TX003739,USR0058,2025-12-01,Compra de ropa,572.69,USD,Compras,No,Transferencia bancaria
TX000022,USR0070,2026-02-16,Almuerzo,86.54,USD,Alimentación,Sí,Pago con QR
TX000559,USR0012,2026-02-25,Pasaje de tren,177.54,USD,Transporte,No,Tarjeta de débito
TX003921,USR0064,2026-01-28,Compra de ropa,73.97,USD,Compras,Sí,Tarjeta de crédito
TX000341,USR0074,2025-09-22,Verdulería,98.1,USD,Alimentación,No,Débito automático
TX001191,USR0086,2026-03-14,Estudio médico,417.17,USD,Salud,Sí,Pago con QR
TX001119,USR0057,2026-06-04,Seguro de salud,329.5,USD,Salud,Sí,Débito automático
TX003607,USR0007,2026-01-21,Compra para mascotas,1000,USD,Compras,No,Tarjeta de crédito
TX001568,USR0055,2026-01-11,Reparación del hogar,900.02,USD,Vivienda,No,Pago con QR
TX000231,USR0013,2025-11-16,Compra de alimentos,125.81,USD,Alimentación,No,Transferencia bancaria
TX003059,USR0013,2026-04-26,Servicio de mantenimiento,349.95,USD,Servicios,Sí,Transferencia bancaria
TX000700,USR0019,2026-05-30,Viaje por aplicación,31.12,USD,Transporte,No,Tarjeta de crédito
TX003095,USR0094,2025-08-09,Servicio de mantenimiento,280.11,USD,Servicios,Sí,Pago con QR
TX001589,USR0028,2026-03-31,Alquiler,1973.56,USD,Vivienda,Sí,Tarjeta de débito
TX003565,USR0060,2026-01-18,Compra de calzado,906.29,USD,Compras,No,Transferencia bancaria
TX001179,USR0095,2026-04-01,Terapia,374.66,USD,Salud,No,Efectivo
TX004168,USR0059,2025-10-04,Ajuste de cuenta,333.5,USD,Otros,No,Pago con QR
TX002938,USR0005,2025-11-19,Salida recreativa,36.21,USD,Ocio,No,Efectivo
TX003967,USR0003,2025-12-25,Compra por internet,470.27,USD,Compras,No,Efectivo
TX003390,USR0060,2026-06-22,Electricidad,400,USD,Servicios,Sí,Tarjeta de débito
TX001550,USR0075,2025-09-23,Compra de muebles,1216.51,USD,Vivienda,No,Pago con QR
TX004118,USR0037,2026-07-14,Transferencia personal,252.48,USD,Otros,No,Tarjeta de crédito
TX003722,USR0080,2026-05-23,Compra de calzado,181.1,USD,Compras,No,Tarjeta de crédito
TX001416,USR0054,2025-12-29,Consulta médica,333.58,USD,Salud,No,Efectivo
TX003487,USR0076,2026-02-10,Servicio de internet,268.69,USD,Servicios,Sí,Transferencia bancaria
TX000900,USR0056,2026-05-01,Estacionamiento,116.1,USD,Transporte,No,Billetera virtual
TX000880,USR0030,2026-02-22,Transporte público,27.82,USD,Transporte,No,Efectivo
TX002160,USR0071,2026-04-09,Clases particulares,10,USD,Educación,Sí,Pago con QR
TX000215,USR0082,2025-09-17,Cena,121.3,USD,Alimentación,No,Efectivo
TX003279,USR0096,2025-07-27,Pago de impuestos,64.44,USD,Servicios,No,Billetera virtual
TX002352,USR0011,2025-08-05,Capacitación,477.48,USD,Educación,No,Tarjeta de débito
TX000463,USR0076,2025-10-16,Verdulería,63.2,USD,Alimentación,No,Tarjeta de débito
TX003489,USR0014,2025-11-24,Electricidad,213.21,USD,Servicios,Sí,Efectivo
TX002125,USR0098,2026-05-04,Cuota educativa,347.03,USD,Educación,Sí,Tarjeta de crédito
TX001323,USR0066,2026-01-31,Medicamentos,117.86,USD,Salud,No,Tarjeta de débito
TX002301,USR0005,2025-12-08,Plataforma educativa,391.83,USD,Educación,Sí,Débito automático
TX004191,USR0021,2026-01-25,Gasto eventual,2.34,USD,Otros,No,Pago con QR
TX002177,USR0059,2026-05-01,Compra de libros,1000,USD,Educación,No,Transferencia bancaria
TX001147,USR0094,2026-02-27,Medicamentos,322.36,USD,Salud,No,Billetera virtual
TX003689,USR0003,2026-03-22,Compra de accesorios,119.4,USD,Compras,No,Pago con QR
TX000661,USR0019,2026-05-21,Taxi,180,USD,Transporte,No,Billetera virtual
TX002414,USR0019,2026-04-06,Capacitación,971.44,USD,Educación,No,Efectivo
TX000296,USR0067,2026-07-11,Compra en supermercado,49.93,USD,Alimentación,No,Tarjeta de crédito
TX000256,USR0063,2026-05-20,Cena,131.9,USD,Alimentación,No,Tarjeta de crédito
TX003701,USR0031,2025-09-10,Compra de ropa,471.64,USD,Compras,No,Transferencia bancaria
TX001019,USR0012,2026-03-06,Estudio médico,348.58,USD,Salud,No,Efectivo
TX001104,USR0040,2026-04-30,Análisis clínicos,383.49,USD,Salud,Sí,Tarjeta de crédito
TX002794,USR0035,2026-01-08,Servicio de streaming,100.38,USD,Ocio,Sí,Efectivo
TX000658,USR0004,2025-12-20,Peaje,26.7,USD,Transporte,No,Efectivo
TX003463,USR0098,2025-09-19,Electricidad,400,USD,Servicios,Sí,Efectivo
TX004022,USR0026,2025-12-15,Retiro de efectivo,318.78,USD,Otros,No,Tarjeta de débito
TX004106,USR0030,2026-06-11,Transferencia personal,2.28,USD,Otros,No,Débito automático
TX003912,USR0040,2025-09-23,Compra de accesorios,1000,USD,Compras,No,Billetera virtual
TX001172,USR0059,2026-01-27,Análisis clínicos,500,USD,Salud,Sí,Billetera virtual
TX004401,USR0070,2025-10-22,Cargo administrativo,386.93,USD,Otros,No,Débito automático
TX003858,USR0074,2025-08-29,Compra de calzado,1000,USD,Compras,No,Efectivo
TX003231,USR0030,2026-06-06,Servicio de internet,48.39,USD,Servicios,Sí,Débito automático
TX003139,USR0082,2026-01-22,Agua,200.47,USD,Servicios,Sí,Pago con QR
TX003267,USR0028,2025-11-16,Servicio de internet,249.46,USD,Servicios,Sí,Efectivo
TX002581,USR0032,2025-12-06,Concierto,300,USD,Ocio,No,Pago con QR
TX000766,USR0078,2025-11-03,Carga de tarjeta de transporte,125.26,USD,Transporte,No,Transferencia bancaria
TX001344,USR0027,2026-02-27,Lentes,332.18,USD,Salud,No,Billetera virtual
TX004479,USR0073,2026-04-25,Gasto eventual,126.2,USD,Otros,No,Tarjeta de débito
TX004467,USR0024,2026-04-09,Comisión bancaria,223.73,USD,Otros,No,Pago con QR
TX003343,USR0010,2025-11-25,Electricidad,76.8,USD,Servicios,Sí,Transferencia bancaria
TX001349,USR0068,2026-04-11,Odontología,120.87,USD,Salud,Sí,Transferencia bancaria
TX002861,USR0068,2026-04-03,Salida recreativa,300,USD,Ocio,No,Débito automático
TX003654,USR0024,2025-12-28,Compra de accesorios,426.81,USD,Compras,No,Transferencia bancaria
TX001286,USR0042,2025-12-28,Consulta médica,154.69,USD,Salud,No,Tarjeta de débito
TX002622,USR0030,2026-06-13,Entrada de cine,184.86,USD,Ocio,Sí,Efectivo
TX002278,USR0048,2025-07-16,Clases particulares,751.78,USD,Educación,No,Débito automático
TX001276,USR0031,2025-12-10,Lentes,81.38,USD,Salud,No,Tarjeta de débito
TX001776,USR0045,2026-04-03,Hipoteca,2000,USD,Vivienda,Sí,Billetera virtual
TX000437,USR0087,2026-03-03,Carnicería,51.56,USD,Alimentación,No,Transferencia bancaria
TX004363,USR0051,2026-05-11,Pago extraordinario,487.73,USD,Otros,Sí,Pago con QR
TX003797,USR0083,2026-04-11,Compra de ropa,517.86,USD,Compras,Sí,Tarjeta de débito
TX000532,USR0019,2026-03-13,Viaje por aplicación,173.38,USD,Transporte,No,Pago con QR
TX004173,USR0047,2025-09-21,Transferencia personal,54.07,USD,Otros,No,Débito automático
TX000715,USR0042,2026-04-20,Pasaje de tren,136.98,USD,Transporte,No,Transferencia bancaria
TX003105,USR0002,2025-11-17,Servicio de internet,65.88,USD,Servicios,Sí,Billetera virtual
TX003133,USR0013,2025-09-13,Telefonía móvil,400,USD,Servicios,Sí,Tarjeta de débito
TX001468,USR0008,2026-04-03,Consulta médica,500,USD,Salud,No,Billetera virtual
