transaction_id,usuario_id,fecha,descripcion,monto,moneda,categoria,recurrente,medio_pago,descripcion_limpia,anio,mes,trimestre,dia_semana,es_fin_de_semana,monto_log,longitud_descripcion,cantidad_palabras,recurrente_binario,es_gasto_grande
TX003546,USR0001,2026-03-17,Compra de tecnología,534.12,USD,Compras,No,Billetera virtual,compra de tecnologia,2026,3,1,1,0,6.282491020810153,20,3,0,1
TX002979,USR0024,2025-12-07,Evento cultural,91.33,USD,Ocio,Sí,Pago con QR,evento cultural,2025,12,4,6,1,4.525369115784536,15,2,1,0
TX000733,USR0019,2026-05-29,Peaje,180.0,USD,Transporte,No,Tarjeta de débito,peaje,2026,5,2,4,0,5.198497031265826,5,1,0,0
TX000255,USR0067,2026-05-01,Carnicería,54.29,USD,Alimentación,No,Efectivo,carniceria,2026,5,2,4,0,4.012592060349841,10,1,0,0
TX002952,USR0093,2025-09-26,Hobby,182.99,USD,Ocio,Sí,Pago con QR,hobby,2025,9,3,4,0,5.214881408306002,5,1,1,0
TX003673,USR0002,2025-12-23,Compra por internet,555.14,USD,Compras,No,Billetera virtual,compra por internet,2025,12,4,1,0,6.321020061115796,19,3,0,1
TX001143,USR0066,2026-01-31,Medicamentos,200.6,USD,Salud,No,Pago con QR,medicamentos,2026,1,1,5,1,5.306285536197214,12,1,0,0
TX000405,USR0026,2025-11-27,Compra en supermercado,11.66,USD,Alimentación,No,Transferencia bancaria,compra en supermercado,2025,11,4,3,0,2.5384474167160302,22,3,0,0
TX002227,USR0036,2025-11-02,Papelería,147.77,USD,Educación,No,Billetera virtual,papeleria,2025,11,4,6,1,5.002401489169152,9,1,0,0
TX001725,USR0096,2025-09-14,Hipoteca,714.25,USD,Vivienda,Sí,Billetera virtual,hipoteca,2025,9,3,6,1,6.57263213193022,8,1,1,1
TX003415,USR0097,2026-07-12,Servicio de televisión,254.63,USD,Servicios,Sí,Pago con QR,servicio de television,2026,7,3,6,1,5.543731086507974,22,3,1,0
TX001284,USR0037,2026-07-03,Estudio médico,452.55,USD,Salud,Sí,Efectivo,estudio medico,2026,7,3,4,0,6.117105517060953,14,2,1,1
TX004319,USR0015,2025-09-13,Cargo administrativo,210.01,USD,Otros,Sí,Transferencia bancaria,cargo administrativo,2025,9,3,5,1,5.3519055257179655,20,2,1,0
TX003497,USR0087,2025-10-23,Servicio de seguridad,400.0,USD,Servicios,No,Billetera virtual,servicio de seguridad,2025,10,4,3,0,5.993961427306569,21,3,0,0
TX003830,USR0034,2025-07-23,Artículos personales,1000.0,USD,Compras,No,Débito automático,articulos personales,2025,7,3,2,0,6.90875477931522,20,2,0,1
TX002321,USR0089,2025-11-02,Certificación profesional,497.29,USD,Educación,No,Efectivo,certificacion profesional,2025,11,4,6,1,6.211182236854,25,2,0,0
TX000299,USR0084,2026-03-01,Comida a domicilio,120.56,USD,Alimentación,No,Transferencia bancaria,comida a domicilio,2026,3,1,6,1,4.800407968048592,18,3,0,0
TX001092,USR0060,2025-10-04,Consulta médica,270.35,USD,Salud,No,Billetera virtual,consulta medica,2025,10,4,5,1,5.6034095005094136,15,2,0,0
TX004253,USR0036,2026-02-02,Ajuste de cuenta,329.8,USD,Otros,No,Pago con QR,ajuste de cuenta,2026,2,1,0,0,5.801513963149536,16,3,0,0
TX000094,USR0098,2025-10-17,Cena,169.36,USD,Alimentación,No,Transferencia bancaria,cena,2025,10,4,4,0,5.137913845055013,4,1,0,0
TX000810,USR0089,2025-10-07,Pasaje de autobús,180.0,USD,Transporte,No,Transferencia bancaria,pasaje de autobus,2025,10,4,1,0,5.198497031265826,17,3,0,0
TX001022,USR0076,2026-01-02,Medicamentos,176.59,USD,Salud,No,Billetera virtual,medicamentos,2026,1,1,4,0,5.179477522666504,12,1,0,0
TX003549,USR0041,2026-05-14,Artículos personales,523.91,USD,Compras,No,Efectivo,articulos personales,2026,5,2,3,0,6.263226819324638,20,2,0,1
TX002528,USR0007,2026-07-08,Suscripción de música,267.99,USD,Ocio,No,Pago con QR,suscripcion de musica,2026,7,3,2,0,5.594674204189652,21,3,0,0
TX002445,USR0056,2025-12-24,Material de estudio,292.51,USD,Educación,No,Billetera virtual,material de estudio,2025,12,4,2,0,5.681911710237984,19,3,0,0
TX001436,USR0054,2025-10-16,Medicamentos,239.99,USD,Salud,Sí,Billetera virtual,medicamentos,2025,10,4,3,0,5.484755438853831,12,1,1,0
TX000389,USR0091,2025-12-27,Almuerzo,23.08,USD,Alimentación,No,Débito automático,almuerzo,2025,12,4,5,1,3.1813816204406202,8,1,0,0
TX004072,USR0085,2026-04-29,Compra no identificada,40.39,USD,Otros,No,Tarjeta de débito,compra no identificada,2026,4,2,2,0,3.7230393057606412,22,3,0,0
TX002916,USR0090,2026-05-11,Suscripción de música,172.22,USD,Ocio,No,Tarjeta de crédito,suscripcion de musica,2026,5,2,0,0,5.1545624629028985,21,3,0,0
TX002733,USR0031,2025-08-10,Entrada de cine,80.03,USD,Ocio,No,Billetera virtual,entrada de cine,2025,8,3,6,1,4.394819456472634,15,3,0,0
TX003507,USR0053,2026-05-09,Compra para mascotas,399.68,USD,Compras,Sí,Transferencia bancaria,compra para mascotas,2026,5,2,5,1,5.993163103743563,20,3,1,1
TX000689,USR0086,2026-03-01,Transporte público,52.77,USD,Transporte,No,Débito automático,transporte publico,2026,3,1,6,1,3.9847156908215866,18,2,0,0
TX001029,USR0020,2025-12-23,Análisis clínicos,137.29,USD,Salud,No,Transferencia bancaria,analisis clinicos,2025,12,4,1,0,4.929352929476567,17,2,0,0
TX001177,USR0095,2026-03-12,Farmacia,500.0,USD,Salud,No,Tarjeta de crédito,farmacia,2026,3,1,3,0,6.2166061010848646,8,1,0,0
TX001095,USR0062,2025-12-29,Lentes,93.49,USD,Salud,No,Transferencia bancaria,lentes,2025,12,4,0,0,4.548494008794535,6,1,0,0
TX003499,USR0053,2025-12-02,Pago de impuestos,209.03,USD,Servicios,No,Pago con QR,pago de impuestos,2025,12,4,1,0,5.347250377657216,17,3,0,0
TX002223,USR0074,2025-07-17,Compra de libros,1000.0,USD,Educación,Sí,Tarjeta de crédito,compra de libros,2025,7,3,3,0,6.90875477931522,16,3,1,1
TX001674,USR0043,2026-06-28,Compra de muebles,168.03,USD,Vivienda,No,Efectivo,compra de muebles,2026,6,2,6,1,5.130076213962086,17,3,0,0
TX004376,USR0074,2026-06-12,Pago extraordinario,394.03,USD,Otros,No,Efectivo,pago extraordinario,2026,6,2,4,0,5.978961711384203,19,2,0,0
TX003836,USR0029,2025-10-31,Compra de accesorios,1000.0,USD,Compras,No,Tarjeta de crédito,compra de accesorios,2025,10,4,4,0,6.90875477931522,20,3,0,1
TX001501,USR0017,2026-05-28,Mantenimiento del hogar,1453.97,USD,Vivienda,No,Billetera virtual,mantenimiento del hogar,2026,5,2,3,0,7.282740560836326,23,3,0,1
TX001542,USR0052,2025-11-09,Alquiler,302.52,USD,Vivienda,Sí,Efectivo,alquiler,2025,11,4,6,1,5.715447506186704,8,1,1,1
TX004469,USR0098,2026-06-11,Cargo administrativo,482.81,USD,Otros,No,Pago con QR,cargo administrativo,2026,6,2,3,0,6.181692267660534,20,2,0,0
TX001133,USR0089,2026-06-15,Kinesiología,500.0,USD,Salud,No,Tarjeta de crédito,kinesiologia,2026,6,2,0,0,6.2166061010848646,12,1,0,0
TX001376,USR0019,2026-02-05,Terapia,500.0,USD,Salud,No,Transferencia bancaria,terapia,2026,2,1,3,0,6.2166061010848646,7,1,0,1
TX000095,USR0066,2026-02-24,Compra en supermercado,33.82,USD,Alimentación,No,Tarjeta de débito,compra en supermercado,2026,2,1,1,0,3.550191934340043,22,3,0,0
TX000721,USR0093,2026-03-29,Estacionamiento,38.14,USD,Transporte,No,Efectivo,estacionamiento,2026,3,1,6,1,3.66714496196793,15,1,0,0
TX000503,USR0084,2026-03-29,Taxi,3.58,USD,Transporte,No,Tarjeta de débito,taxi,2026,3,1,6,1,1.5216989981260935,4,1,0,0
TX002810,USR0016,2025-11-19,Parque recreativo,226.44,USD,Ocio,No,Tarjeta de crédito,parque recreativo,2025,11,4,2,0,5.426886467342745,17,2,0,0
TX003900,USR0099,2026-05-12,Compra de electrodoméstico,469.62,USD,Compras,No,Tarjeta de crédito,compra de electrodomestico,2026,5,2,1,0,6.154050974327735,26,3,0,1
TX001264,USR0086,2025-10-17,Farmacia,352.75,USD,Salud,No,Billetera virtual,farmacia,2025,10,4,4,0,5.868590448957447,8,1,0,0
TX002424,USR0057,2025-11-05,Compra de libros,134.93,USD,Educación,No,Débito automático,compra de libros,2025,11,4,2,0,4.912140047347156,16,3,0,0
TX001848,USR0061,2025-10-20,Reparación del hogar,2000.0,USD,Vivienda,No,Billetera virtual,reparacion del hogar,2025,10,4,0,0,7.601402334583733,20,3,0,1
TX004167,USR0079,2026-05-03,Ajuste de cuenta,242.8,USD,Otros,No,Transferencia bancaria,ajuste de cuenta,2026,5,2,6,1,5.496348217047172,16,3,0,0
TX000951,USR0093,2026-02-04,Mantenimiento del vehículo,59.19,USD,Transporte,Sí,Pago con QR,mantenimiento del vehiculo,2026,2,1,2,0,4.0975062255596795,26,3,1,0
TX000717,USR0049,2025-12-11,Mantenimiento del vehículo,180.0,USD,Transporte,No,Efectivo,mantenimiento del vehiculo,2025,12,4,3,0,5.198497031265826,26,3,0,0
TX002786,USR0030,2025-10-13,Entrada de cine,5.09,USD,Ocio,No,Pago con QR,entrada de cine,2025,10,4,0,0,1.8066480817218056,15,3,0,0
TX001184,USR0012,2026-03-01,Farmacia,500.0,USD,Salud,No,Tarjeta de débito,farmacia,2026,3,1,6,1,6.2166061010848646,8,1,0,0
TX002466,USR0060,2025-11-22,Curso online,1000.0,USD,Educación,No,Tarjeta de débito,curso online,2025,11,4,5,1,6.90875477931522,12,2,0,1
TX001485,USR0038,2026-06-10,Farmacia,272.29,USD,Salud,No,Tarjeta de débito,farmacia,2026,6,2,2,0,5.610533502436571,8,1,0,0
TX003575,USR0011,2026-03-04,Compra para mascotas,112.93,USD,Compras,No,Transferencia bancaria,compra para mascotas,2026,3,1,2,0,4.735584224710024,20,3,0,0
TX001020,USR0024,2025-10-16,Consulta médica,463.26,USD,Salud,No,Transferencia bancaria,consulta medica,2025,10,4,3,0,6.1404447401193005,15,2,0,1
TX003400,USR0068,2026-05-22,Pago de impuestos,400.0,USD,Servicios,Sí,Tarjeta de débito,pago de impuestos,2026,5,2,4,0,5.993961427306569,17,3,1,0
TX002179,USR0077,2025-11-05,Inscripción a curso,973.51,USD,Educación,No,Efectivo,inscripcion a curso,2025,11,4,2,0,6.881934780567618,19,3,0,1
TX003937,USR0046,2026-06-02,Compra de accesorios,879.06,USD,Compras,No,Débito automático,compra de accesorios,2026,6,2,1,0,6.779990086966159,20,3,0,1
TX001948,USR0020,2025-11-29,Servicio de limpieza,220.93,USD,Vivienda,No,Transferencia bancaria,servicio de limpieza,2025,11,4,5,1,5.402362016834638,20,3,0,0
TX002270,USR0020,2025-11-03,Inscripción a curso,504.68,USD,Educación,No,Pago con QR,inscripcion a curso,2025,11,4,0,0,6.225904058164043,19,3,0,1
TX003987,USR0011,2025-10-17,Compra de calzado,890.28,USD,Compras,Sí,Pago con QR,compra de calzado,2025,10,4,4,0,6.792658631751061,17,3,1,1
TX004071,USR0067,2026-07-04,Ajuste de cuenta,39.53,USD,Otros,No,Pago con QR,ajuste de cuenta,2026,7,3,5,1,3.7020424406402173,16,3,0,0
TX003980,USR0014,2025-11-25,Artículos personales,276.24,USD,Compras,No,Tarjeta de crédito,articulos personales,2025,11,4,1,0,5.624883557049784,20,2,0,0
TX003934,USR0091,2026-06-07,Artículos personales,125.07,USD,Compras,No,Pago con QR,articulos personales,2026,6,2,6,1,4.836837308243178,20,2,0,0
TX004084,USR0015,2025-10-06,Transferencia personal,84.63,USD,Otros,No,Tarjeta de débito,transferencia personal,2025,10,4,0,0,4.450035689038101,22,2,0,0
TX000611,USR0044,2025-09-27,Pasaje de tren,103.08,USD,Transporte,No,Débito automático,pasaje de tren,2025,9,3,5,1,4.64515983420425,14,3,0,0
TX001811,USR0061,2026-03-07,Reparación del hogar,605.93,USD,Vivienda,No,Efectivo,reparacion del hogar,2026,3,1,5,1,6.408413463157432,20,3,0,1
TX000714,USR0066,2026-05-20,Pasaje de autobús,6.88,USD,Transporte,No,Tarjeta de débito,pasaje de autobus,2026,5,2,2,0,2.064327903869788,17,3,0,0
TX001168,USR0029,2025-09-02,Consulta médica,340.62,USD,Salud,No,Billetera virtual,consulta medica,2025,9,3,1,0,5.833699008209915,15,2,0,0
TX001431,USR0075,2025-08-06,Medicamentos,154.05,USD,Salud,No,Pago con QR,medicamentos,2025,8,3,2,0,5.043747645546458,12,1,0,0
TX000541,USR0092,2026-02-26,Combustible,54.38,USD,Transporte,No,Débito automático,combustible,2026,2,1,3,0,4.014218517742816,11,1,0,0
TX003764,USR0058,2025-12-07,Compra de accesorios,56.19,USD,Compras,No,Transferencia bancaria,compra de accesorios,2025,12,4,6,1,4.046379057927225,20,3,0,0
TX002929,USR0018,2026-06-28,Evento cultural,114.41,USD,Ocio,No,Débito automático,evento cultural,2026,6,2,6,1,4.748491005432314,15,2,0,0
TX002788,USR0072,2026-03-16,Parque recreativo,300.0,USD,Ocio,No,Pago con QR,parque recreativo,2026,3,1,0,0,5.707110264748875,17,2,0,0
TX004373,USR0041,2025-09-27,Donación,80.16,USD,Otros,No,Efectivo,donacion,2025,9,3,5,1,4.396422514957614,8,1,0,0
TX004367,USR0042,2025-07-20,Donación,12.92,USD,Otros,No,Débito automático,donacion,2025,7,3,6,1,2.6333266549062735,8,1,0,0
TX000751,USR0089,2026-05-13,Pasaje de tren,173.53,USD,Transporte,No,Tarjeta de débito,pasaje de tren,2026,5,2,2,0,5.162096646636745,14,3,0,0
TX003857,USR0033,2026-01-14,Compra de ropa,633.17,USD,Compras,No,Pago con QR,compra de ropa,2026,1,1,2,0,6.452317057295704,14,3,0,1
TX003555,USR0003,2025-12-22,Compra de ropa,666.87,USD,Compras,No,Efectivo,compra de ropa,2025,12,4,0,0,6.504093543819068,14,3,0,1
TX000180,USR0085,2026-04-26,Panadería,23.52,USD,Alimentación,No,Débito automático,panaderia,2026,4,2,6,1,3.1994891110680106,9,1,0,0
TX001226,USR0092,2025-09-10,Lentes,345.45,USD,Salud,No,Tarjeta de crédito,lentes,2025,9,3,2,0,5.84773850807339,6,1,0,0
TX002400,USR0007,2026-04-06,Material de estudio,920.13,USD,Educación,No,Efectivo,material de estudio,2026,4,2,0,0,6.825601177217362,19,3,0,1
TX004413,USR0087,2025-10-29,Donación,122.91,USD,Otros,No,Billetera virtual,donacion,2025,10,4,2,0,4.819555495628402,8,1,0,0
TX003926,USR0033,2026-03-12,Compra de tecnología,29.34,USD,Compras,No,Tarjeta de crédito,compra de tecnologia,2026,3,1,3,0,3.4124669739203863,20,3,0,0
TX002332,USR0083,2025-09-09,Papelería,52.45,USD,Educación,No,Tarjeta de crédito,papeleria,2025,9,3,1,0,3.9787466374710543,9,1,0,0
TX003822,USR0063,2026-06-19,Compra de calzado,529.37,USD,Compras,Sí,Tarjeta de crédito,compra de calzado,2026,6,2,4,0,6.273574876186041,17,3,1,1
TX003387,USR0032,2025-11-09,Gas,116.74,USD,Servicios,Sí,Pago con QR,gas,2025,11,4,6,1,4.768478803600115,3,1,1,0
TX003520,USR0019,2026-06-25,Compra de ropa,810.65,USD,Compras,No,Transferencia bancaria,compra de ropa,2026,6,2,3,0,6.699069212756854,14,3,0,1
TX001712,USR0021,2026-05-21,Mantenimiento del hogar,1252.89,USD,Vivienda,No,Débito automático,mantenimiento del hogar,2026,5,2,3,0,7.134005998047058,23,3,0,1
TX000761,USR0055,2026-06-22,Mantenimiento del vehículo,123.14,USD,Transporte,No,Efectivo,mantenimiento del vehiculo,2026,6,2,0,0,4.821409960985506,26,3,0,0
TX003125,USR0089,2025-11-03,Telefonía móvil,400.0,USD,Servicios,Sí,Efectivo,telefonia movil,2025,11,4,0,0,5.993961427306569,15,2,1,0
TX001766,USR0062,2025-08-01,Reparación de electrodoméstico,1232.69,USD,Vivienda,No,Pago con QR,reparacion de electrodomestico,2025,8,3,4,0,7.117764957346262,30,3,0,1
TX000071,USR0043,2025-09-05,Cena,19.61,USD,Alimentación,No,Tarjeta de crédito,cena,2025,9,3,4,0,3.0257763949023677,4,1,0,0
TX002783,USR0020,2026-05-28,Parque recreativo,159.5,USD,Ocio,No,Tarjeta de crédito,parque recreativo,2026,5,2,3,0,5.07829394257007,17,2,0,0
TX002252,USR0098,2026-06-03,Plataforma educativa,194.25,USD,Educación,Sí,Transferencia bancaria,plataforma educativa,2026,6,2,2,0,5.274280788719795,20,2,1,0
TX000949,USR0015,2026-05-09,Transporte público,61.65,USD,Transporte,No,Pago con QR,transporte publico,2026,5,2,5,1,4.137563681342077,18,2,0,0
TX001476,USR0065,2026-01-10,Análisis clínicos,71.06,USD,Salud,No,Transferencia bancaria,analisis clinicos,2026,1,1,5,1,4.277499105319947,17,2,0,0
TX001974,USR0083,2026-07-06,Alquiler,672.39,USD,Vivienda,Sí,Débito automático,alquiler,2026,7,3,0,0,6.512324656601861,8,1,1,0
TX003348,USR0047,2026-03-28,Electricidad,223.02,USD,Servicios,Sí,Transferencia bancaria,electricidad,2026,3,1,5,1,5.411735333583594,12,1,1,0
TX002718,USR0084,2026-03-22,Evento cultural,21.56,USD,Ocio,No,Transferencia bancaria,evento cultural,2026,3,1,6,1,3.1161784266298582,15,2,0,0
TX000160,USR0066,2025-08-04,Restaurante,43.8,USD,Alimentación,Sí,Transferencia bancaria,restaurante,2025,8,3,0,0,3.8022081394209395,11,1,1,0
TX003302,USR0006,2026-06-14,Servicio de seguridad,78.52,USD,Servicios,No,Billetera virtual,servicio de seguridad,2026,6,2,6,1,4.376008562348319,21,3,0,0
TX003473,USR0003,2025-11-10,Telefonía fija,158.84,USD,Servicios,Sí,Efectivo,telefonia fija,2025,11,4,0,0,5.074173314900244,14,2,1,0
TX002544,USR0066,2025-10-22,Evento cultural,170.82,USD,Ocio,No,Pago con QR,evento cultural,2025,10,4,2,0,5.14644741720991,15,2,0,0
TX004439,USR0087,2025-11-07,Gasto eventual,500.0,USD,Otros,Sí,Efectivo,gasto eventual,2025,11,4,4,0,6.2166061010848646,14,2,1,1
TX000260,USR0021,2025-10-21,Panadería,107.36,USD,Alimentación,Sí,Pago con QR,panaderia,2025,10,4,1,0,4.685459017216894,9,1,1,0
TX002092,USR0042,2025-11-15,Capacitación,32.07,USD,Educación,No,Tarjeta de crédito,capacitacion,2025,11,4,5,1,3.4986265269937014,12,1,0,0
TX003013,USR0027,2026-01-24,Telefonía fija,41.22,USD,Servicios,Sí,Pago con QR,telefonia fija,2026,1,1,5,1,3.7428940424201746,14,2,1,0
TX002186,USR0013,2025-08-27,Capacitación,878.11,USD,Educación,No,Billetera virtual,capacitacion,2025,8,3,2,0,6.778910032062598,12,1,0,1
TX003972,USR0095,2026-02-20,Compra de tecnología,1000.0,USD,Compras,No,Débito automático,compra de tecnologia,2026,2,1,4,0,6.90875477931522,20,3,0,1
TX000748,USR0093,2025-11-17,Transporte público,29.79,USD,Transporte,No,Débito automático,transporte publico,2025,11,4,0,0,3.427189961936409,18,2,0,0
TX003648,USR0078,2026-01-31,Compra de electrodoméstico,275.92,USD,Compras,No,Billetera virtual,compra de electrodomestico,2026,1,1,5,1,5.623728655809825,26,3,0,0
TX001196,USR0059,2025-07-31,Medicamentos,500.0,USD,Salud,No,Tarjeta de débito,medicamentos,2025,7,3,3,0,6.2166061010848646,12,1,0,1
TX003066,USR0040,2026-02-15,Agua,200.13,USD,Servicios,Sí,Billetera virtual,agua,2026,2,1,6,1,5.303951465165129,4,1,1,0
TX002695,USR0007,2025-08-10,Concierto,300.0,USD,Ocio,No,Billetera virtual,concierto,2025,8,3,6,1,5.707110264748875,9,1,0,0
TX001994,USR0058,2025-12-16,Seguro del hogar,692.75,USD,Vivienda,Sí,Efectivo,seguro del hogar,2025,12,4,1,0,6.542111665060644,16,3,1,1
TX000286,USR0022,2025-10-29,Panadería,99.3,USD,Alimentación,No,Tarjeta de crédito,panaderia,2025,10,4,2,0,4.60816569496789,9,1,0,0
TX002851,USR0029,2025-10-06,Actividad recreativa,300.0,USD,Ocio,No,Transferencia bancaria,actividad recreativa,2025,10,4,0,0,5.707110264748875,20,2,0,0
TX002763,USR0016,2025-10-01,Parque recreativo,116.65,USD,Ocio,No,Efectivo,parque recreativo,2025,10,4,2,0,4.767714115173372,17,2,0,0
TX000377,USR0078,2026-05-08,Cena,162.72,USD,Alimentación,Sí,Billetera virtual,cena,2026,5,2,4,0,5.098157651624202,4,1,1,0
TX003700,USR0099,2025-09-30,Compra por internet,505.41,USD,Compras,No,Pago con QR,compra por internet,2025,9,3,1,0,6.22734661787038,19,3,0,1
TX004484,USR0027,2026-02-10,Gasto eventual,489.46,USD,Otros,No,Transferencia bancaria,gasto eventual,2026,2,1,1,0,6.195343726240734,14,2,0,0
TX002532,USR0053,2025-12-18,Parque recreativo,135.98,USD,Ocio,Sí,Débito automático,parque recreativo,2025,12,4,3,0,4.919834929769759,17,2,1,0
TX002415,USR0035,2025-09-23,Plataforma educativa,508.51,USD,Educación,Sí,Débito automático,plataforma educativa,2025,9,3,1,0,6.233449479555548,20,2,1,0
TX002499,USR0035,2025-12-22,Cuota educativa,1000.0,USD,Educación,Sí,Tarjeta de crédito,cuota educativa,2025,12,4,0,0,6.90875477931522,15,2,1,1
TX001691,USR0018,2025-11-19,Compra de muebles,2000.0,USD,Vivienda,No,Pago con QR,compra de muebles,2025,11,4,2,0,7.601402334583733,17,3,0,1
TX004146,USR0006,2025-10-08,Transferencia personal,10.34,USD,Otros,No,Tarjeta de débito,transferencia personal,2025,10,4,2,0,2.428336298299606,22,2,0,0
TX003941,USR0077,2026-01-10,Compra de ropa,90.94,USD,Compras,No,Tarjeta de crédito,compra de ropa,2026,1,1,5,1,4.521136190378082,14,3,0,0
TX000318,USR0046,2026-06-16,Cena,123.29,USD,Alimentación,No,Pago con QR,cena,2026,6,2,1,0,4.82261754475742,4,1,0,0
TX003215,USR0029,2025-10-08,Telefonía fija,41.53,USD,Servicios,Sí,Tarjeta de débito,telefonia fija,2025,10,4,2,0,3.750209709265542,14,2,1,0
TX002133,USR0070,2025-10-18,Material de estudio,211.37,USD,Educación,No,Tarjeta de crédito,material de estudio,2025,10,4,5,1,5.358330036454207,19,3,0,0
TX004225,USR0055,2026-01-19,Pago extraordinario,500.0,USD,Otros,Sí,Efectivo,pago extraordinario,2026,1,1,0,0,6.2166061010848646,19,2,1,1
TX002257,USR0097,2026-07-10,Material de estudio,986.54,USD,Educación,No,Pago con QR,material de estudio,2026,7,3,4,0,6.895217002284031,19,3,0,1
TX003060,USR0012,2026-03-05,Electricidad,335.19,USD,Servicios,Sí,Pago con QR,electricidad,2026,3,1,3,0,5.817676476332267,12,1,1,0
TX002713,USR0093,2026-06-06,Servicio de streaming,155.07,USD,Ocio,Sí,Tarjeta de débito,servicio de streaming,2026,6,2,5,1,5.050304624554462,21,3,1,0
TX002621,USR0068,2025-11-16,Entrada de cine,300.0,USD,Ocio,No,Pago con QR,entrada de cine,2025,11,4,6,1,5.707110264748875,15,3,0,0
TX000175,USR0087,2025-10-14,Almuerzo,23.49,USD,Alimentación,Sí,Efectivo,almuerzo,2025,10,4,1,0,3.1982648709640764,8,1,1,0
TX001983,USR0069,2026-04-23,Seguro del hogar,608.39,USD,Vivienda,Sí,Transferencia bancaria,seguro del hogar,2026,4,2,3,0,6.4124584568337735,16,3,1,1
TX000622,USR0045,2026-06-23,Estacionamiento,122.22,USD,Transporte,No,Transferencia bancaria,estacionamiento,2026,6,2,1,0,4.813971375586425,15,1,0,0
TX000228,USR0047,2025-11-12,Cena,81.9,USD,Alimentación,No,Débito automático,cena,2025,11,4,2,0,4.417635062141249,4,1,0,0
TX001774,USR0085,2025-11-03,Hipoteca,1376.59,USD,Vivienda,Sí,Tarjeta de débito,hipoteca,2025,11,4,0,0,7.228090874645958,8,1,1,1
TX001357,USR0077,2026-06-06,Medicamentos,275.58,USD,Salud,No,Billetera virtual,medicamentos,2026,6,2,5,1,5.622500110036512,12,1,0,0
TX003932,USR0052,2026-03-09,Artículos personales,224.85,USD,Compras,No,Tarjeta de crédito,articulos personales,2026,3,1,0,0,5.419871062100613,20,2,0,0
