transaction_id,usuario_id,fecha,descripcion,monto,moneda,tipo,categoria,recurrente,medio_pago
TX060649,USR0040,2025-12-02,Sueldo mensual,3782.52,USD,INGRESO,Salario,Sí,Efectivo
TX058097,USR0865,2026-06-03,Gasto eventual,230.67,USD,GASTO,Otros,No,Efectivo
TX044085,USR0209,2026-03-30,Servicio de internet,400,USD,GASTO,Servicios,Sí,Tarjeta de débito
TX011179,USR0924,2026-04-01,Taxi,107.22,USD,GASTO,Transporte,No,Tarjeta de débito
TX022045,USR0606,2026-06-20,Reparación de electrodoméstico,2000,USD,GASTO,Vivienda,Sí,Tarjeta de crédito
TX070465,USR0625,2025-10-09,Sueldo mensual,4558.73,USD,INGRESO,Salario,Sí,Billetera digital
TX054099,USR0621,2025-10-31,Pago extraordinario,500,USD,GASTO,Otros,Sí,Tarjeta de débito
TX060372,USR0022,2025-12-10,Depósito de haberes,2034.21,USD,INGRESO,Salario,Sí,Transferencia bancaria
TX002554,USR0949,2025-08-20,Verdulería,109.55,USD,GASTO,Alimentación,No,Transferencia bancaria
TX038308,USR0123,2025-09-25,Servicio de streaming,108.4,USD,GASTO,Ocio,Sí,Efectivo
TX024530,USR0583,2026-04-01,Compra de muebles,850.05,USD,GASTO,Vivienda,No,Billetera digital
TX031521,USR0217,2026-01-02,Clases particulares,418.83,USD,GASTO,Educación,No,Pago con QR
TX063869,USR0232,2026-01-06,Pago de nómina,1560.23,USD,INGRESO,Salario,Sí,Efectivo
TX013211,USR0355,2026-03-26,Transporte público,163.67,USD,GASTO,Transporte,Sí,Transferencia bancaria
TX039947,USR0008,2026-05-12,Entrada de cine,194.37,USD,GASTO,Ocio,No,Billetera digital
TX060255,USR0015,2025-10-01,Pago de salario,3581.65,USD,INGRESO,Salario,Sí,Depósito en cuenta
TX000517,USR0682,2025-10-11,Carnicería,200,USD,GASTO,Alimentación,No,Pago con QR
TX057723,USR0040,2025-12-30,Gasto eventual,207.33,USD,GASTO,Otros,No,Transferencia bancaria
TX012935,USR0203,2025-12-06,Transporte público,60.08,USD,GASTO,Transporte,No,Tarjeta de débito
TX031745,USR0175,2026-03-30,Papelería,816.75,USD,GASTO,Educación,No,Tarjeta de débito
TX002454,USR0296,2026-06-09,Comida a domicilio,105.25,USD,GASTO,Alimentación,No,Pago con QR
TX017168,USR0837,2025-10-28,Odontología,304.65,USD,GASTO,Salud,No,Tarjeta de crédito
TX037454,USR0610,2025-12-03,Actividad recreativa,22.36,USD,GASTO,Ocio,No,Tarjeta de crédito
TX064365,USR0261,2025-12-03,Cobro de sueldo,4450.12,USD,INGRESO,Salario,Sí,Transferencia bancaria
TX019685,USR0453,2026-05-16,Medicamentos,343.32,USD,GASTO,Salud,No,Débito automático
TX021418,USR0168,2026-03-09,Reparación del hogar,2000,USD,GASTO,Vivienda,No,Tarjeta de débito
TX002523,USR0160,2026-04-11,Cena,84.9,USD,GASTO,Alimentación,No,Efectivo
TX050763,USR0695,2026-07-11,Compra para mascotas,432.82,USD,GASTO,Compras,No,Pago con QR
TX061693,USR0100,2026-06-19,Cobro por venta,2434.26,USD,INGRESO,Venta,No,Billetera digital
TX041298,USR0638,2026-01-08,Agua,170.2,USD,GASTO,Servicios,Sí,Efectivo
TX065784,USR0347,2025-09-02,Pago de nómina,6695.96,USD,INGRESO,Salario,Sí,Acreditación automática
TX000178,USR0875,2025-10-06,Compra en supermercado,44.87,USD,GASTO,Alimentación,Sí,Pago con QR
TX072260,USR0729,2026-06-29,Dinero recibido,981.29,USD,INGRESO,Transferencia recibida,No,Transferencia bancaria
TX003328,USR0370,2025-12-29,Panadería,35.03,USD,GASTO,Alimentación,Sí,Efectivo
TX028924,USR0424,2025-09-25,Plataforma educativa,309.01,USD,GASTO,Educación,Sí,Tarjeta de débito
TX072734,USR0758,2025-10-09,Sueldo mensual,5626.22,USD,INGRESO,Salario,Sí,Depósito en cuenta
TX020077,USR0150,2025-12-24,Hipoteca,1344.75,USD,GASTO,Vivienda,Sí,Pago con QR
TX000875,USR0750,2025-08-23,Compra en supermercado,144.89,USD,GASTO,Alimentación,No,Tarjeta de débito
TX004159,USR0744,2026-02-21,Carnicería,93.37,USD,GASTO,Alimentación,No,Billetera digital
TX054396,USR0750,2025-12-18,Retiro de efectivo,242.37,USD,GASTO,Otros,No,Débito automático
TX035143,USR0372,2026-06-23,Salida recreativa,203.01,USD,GASTO,Ocio,Sí,Efectivo
TX042364,USR0457,2025-11-13,Telefonía fija,400,USD,GASTO,Servicios,Sí,Billetera digital
TX056987,USR0870,2025-09-08,Comisión bancaria,85.24,USD,GASTO,Otros,Sí,Billetera digital
TX058471,USR0845,2026-03-20,Otro gasto,355.97,USD,GASTO,Otros,No,Tarjeta de débito
TX043047,USR0908,2025-11-17,Agua,400,USD,GASTO,Servicios,Sí,Efectivo
TX072741,USR0758,2026-06-15,Envío de dinero recibido,521.12,USD,INGRESO,Transferencia recibida,No,Depósito en cuenta
TX021410,USR0141,2025-08-10,Reparación de electrodoméstico,1467.47,USD,GASTO,Vivienda,No,Débito automático
TX054485,USR0537,2025-09-18,Comisión bancaria,279.48,USD,GASTO,Otros,No,Tarjeta de débito
TX029952,USR0197,2026-03-02,Capacitación,531.79,USD,GASTO,Educación,No,Débito automático
TX009857,USR0755,2026-05-24,Transporte público,54.47,USD,GASTO,Transporte,No,Billetera digital
TX062195,USR0131,2025-07-26,Fondos recibidos,1223.52,USD,INGRESO,Transferencia recibida,No,Depósito en cuenta
TX003915,USR0515,2025-11-20,Restaurante,128.54,USD,GASTO,Alimentación,Sí,Tarjeta de crédito
TX031550,USR0242,2026-03-08,Cuota educativa,680.97,USD,GASTO,Educación,Sí,Efectivo
TX049716,USR0250,2025-08-23,Compra de tecnología,517.21,USD,GASTO,Compras,No,Billetera digital
TX003279,USR0290,2026-02-14,Cafetería,77.6,USD,GASTO,Alimentación,No,Billetera digital
TX058068,USR0986,2025-09-10,Gasto eventual,151.61,USD,GASTO,Otros,No,Transferencia bancaria
TX005085,USR0761,2026-05-06,Compra en supermercado,174.1,USD,GASTO,Alimentación,No,Tarjeta de crédito
TX027715,USR0631,2026-04-17,Clases particulares,454.99,USD,GASTO,Educación,No,Efectivo
TX021161,USR0637,2025-11-09,Mantenimiento del hogar,1360.39,USD,GASTO,Vivienda,Sí,Billetera digital
TX019068,USR0337,2025-10-17,Análisis clínicos,29.15,USD,GASTO,Salud,No,Transferencia bancaria
TX017498,USR0277,2025-12-12,Medicamentos,443.0,USD,GASTO,Salud,No,Transferencia bancaria
TX055234,USR0194,2026-06-20,Pago extraordinario,40.61,USD,GASTO,Otros,No,Billetera digital
TX031725,USR0937,2025-10-11,Curso online,683.36,USD,GASTO,Educación,No,Pago con QR
TX034287,USR0101,2026-02-25,Entrada de cine,83.92,USD,GASTO,Ocio,No,Tarjeta de débito
TX050650,USR0228,2025-10-01,Compra de tecnología,412.89,USD,GASTO,Compras,Sí,Pago con QR
TX026014,USR0877,2026-02-13,Alquiler,595.33,USD,GASTO,Vivienda,Sí,Efectivo
TX052974,USR0511,2025-07-29,Compra para mascotas,318.74,USD,GASTO,Compras,No,Tarjeta de crédito
TX002094,USR0740,2025-11-11,Almuerzo,200,USD,GASTO,Alimentación,No,Tarjeta de crédito
TX040040,USR0163,2026-01-11,Servicio de seguridad,400,USD,GASTO,Servicios,No,Tarjeta de crédito
TX063186,USR0191,2026-04-03,Acreditación de salario,6792.55,USD,INGRESO,Salario,Sí,Transferencia bancaria
TX045057,USR0887,2026-06-15,Servicio de seguridad,225.99,USD,GASTO,Servicios,No,Débito automático
TX019011,USR0743,2026-02-20,Análisis clínicos,233.02,USD,GASTO,Salud,No,Transferencia bancaria
TX021090,USR0310,2026-06-25,Materiales de construcción,77.8,USD,GASTO,Vivienda,No,Transferencia bancaria
TX014456,USR0204,2025-08-30,Seguro de salud,417.78,USD,GASTO,Salud,Sí,Tarjeta de crédito
TX059173,USR0864,2025-12-08,Comisión bancaria,176.25,USD,GASTO,Otros,No,Tarjeta de crédito
TX034417,USR0819,2025-08-10,Hobby,149.4,USD,GASTO,Ocio,No,Tarjeta de crédito
TX055185,USR0068,2026-02-28,Retiro de efectivo,500,USD,GASTO,Otros,No,Transferencia bancaria
TX043869,USR0537,2026-06-22,Servicio de mantenimiento,400,USD,GASTO,Servicios,No,Billetera digital
TX021532,USR0443,2026-04-13,Hipoteca,1787.68,USD,GASTO,Vivienda,Sí,Débito automático
TX064681,USR0280,2026-03-05,Acreditación de salario,2429.71,USD,INGRESO,Salario,Sí,Transferencia bancaria
TX005903,USR0544,2025-08-29,Comida a domicilio,188.81,USD,GASTO,Alimentación,No,Efectivo
TX036110,USR0815,2025-07-25,Salida recreativa,164.67,USD,GASTO,Ocio,No,Débito automático
TX038798,USR0512,2026-01-19,Evento cultural,160.7,USD,GASTO,Ocio,Sí,Efectivo
TX047660,USR0485,2025-11-17,Compra para mascotas,589.76,USD,GASTO,Compras,No,Tarjeta de débito
TX036188,USR0569,2025-12-24,Actividad recreativa,300,USD,GASTO,Ocio,No,Billetera digital
TX042286,USR0515,2026-06-15,Telefonía fija,331.22,USD,GASTO,Servicios,Sí,Tarjeta de crédito
TX076430,USR0977,2026-01-09,Pago de salario,2259.65,USD,INGRESO,Salario,Sí,Billetera digital
TX049290,USR0052,2026-02-09,Compra de electrodoméstico,409.5,USD,GASTO,Compras,No,Pago con QR
TX057760,USR0233,2026-02-17,Gasto eventual,253.82,USD,GASTO,Otros,No,Billetera digital
TX058865,USR0058,2025-08-04,Transferencia enviada,15.45,USD,GASTO,Otros,No,Pago con QR
TX048126,USR0128,2025-08-29,Compra de electrodoméstico,352.91,USD,GASTO,Compras,No,Billetera digital
TX054629,USR0075,2026-04-29,Retiro de efectivo,404.93,USD,GASTO,Otros,No,Débito automático
TX076505,USR0982,2026-06-06,Pago de salario,3954.25,USD,INGRESO,Salario,Sí,Acreditación automática
TX055211,USR0186,2025-09-08,Gasto eventual,436.93,USD,GASTO,Otros,No,Pago con QR
TX030014,USR0276,2026-07-02,Certificación profesional,126.64,USD,GASTO,Educación,No,Tarjeta de débito
TX038491,USR0577,2026-06-05,Salida recreativa,199.05,USD,GASTO,Ocio,No,Tarjeta de débito
TX009497,USR0330,2026-04-30,Pasaje de tren,39.38,USD,GASTO,Transporte,No,Tarjeta de crédito
TX030055,USR0861,2026-03-16,Cuota educativa,488.59,USD,GASTO,Educación,Sí,Transferencia bancaria
TX072509,USR0744,2025-12-06,Depósito de haberes,5267.48,USD,INGRESO,Salario,Sí,Efectivo
TX061412,USR0085,2026-07-04,Pago de nómina,2866.63,USD,INGRESO,Salario,Sí,Billetera digital
TX046711,USR0506,2026-07-12,Compra de electrodoméstico,407.91,USD,GASTO,Compras,No,Tarjeta de débito
TX024165,USR0805,2025-10-05,Materiales de construcción,437.83,USD,GASTO,Vivienda,No,Transferencia bancaria
TX065207,USR0312,2026-04-06,Sueldo mensual,1544.25,USD,INGRESO,Salario,Sí,Acreditación automática
TX020318,USR0213,2025-12-13,Reparación de electrodoméstico,1156.49,USD,GASTO,Vivienda,No,Billetera digital
TX023238,USR0098,2026-03-05,Hipoteca,2000,USD,GASTO,Vivienda,Sí,Pago con QR
TX035846,USR0017,2026-03-28,Suscripción de música,276.77,USD,GASTO,Ocio,No,Pago con QR
TX068626,USR0516,2026-05-10,Depósito de haberes,4228.67,USD,INGRESO,Salario,Sí,Depósito en cuenta
TX023482,USR0114,2025-10-31,Reparación del hogar,2000,USD,GASTO,Vivienda,No,Transferencia bancaria
TX038529,USR0879,2025-11-17,Concierto,76.86,USD,GASTO,Ocio,No,Transferencia bancaria
TX006911,USR0627,2025-12-30,Transporte público,142.54,USD,GASTO,Transporte,No,Tarjeta de débito
TX044048,USR0057,2026-05-27,Gas,62.61,USD,GASTO,Servicios,Sí,Pago con QR
TX001187,USR0141,2026-03-22,Restaurante,11.1,USD,GASTO,Alimentación,No,Billetera digital
TX009192,USR0204,2026-05-07,Transporte público,180,USD,GASTO,Transporte,No,Billetera digital
TX017575,USR0258,2025-10-09,Análisis clínicos,500,USD,GASTO,Salud,Sí,Billetera digital
TX025121,USR0813,2025-10-28,Alquiler,889.49,USD,GASTO,Vivienda,Sí,Tarjeta de débito
TX023679,USR0269,2025-08-08,Reparación de electrodoméstico,1105.99,USD,GASTO,Vivienda,No,Pago con QR
TX036135,USR0289,2025-11-09,Salida recreativa,45.76,USD,GASTO,Ocio,No,Efectivo
TX022105,USR0447,2026-01-10,Compra de muebles,278.05,USD,GASTO,Vivienda,No,Tarjeta de débito
TX052232,USR0654,2026-05-10,Compra de cosmética,213.44,USD,GASTO,Compras,No,Transferencia bancaria
TX052519,USR0054,2025-07-24,Artículos personales,224.36,USD,GASTO,Compras,Sí,Tarjeta de crédito
TX023055,USR0305,2025-08-28,Mantenimiento del hogar,1325.44,USD,GASTO,Vivienda,No,Tarjeta de débito
TX003785,USR0004,2025-08-21,Restaurante,178.96,USD,GASTO,Alimentación,Sí,Transferencia bancaria
TX021536,USR0668,2026-02-08,Alquiler,608.05,USD,GASTO,Vivienda,Sí,Tarjeta de crédito
TX070753,USR0642,2026-06-14,Devolución por cancelación,221.77,USD,INGRESO,Reintegro,No,Depósito en cuenta
TX058079,USR0227,2025-09-22,Otro gasto,476.44,USD,GASTO,Otros,No,Pago con QR
TX040273,USR0252,2025-10-26,Servicio de internet,108.07,USD,GASTO,Servicios,Sí,Tarjeta de débito
TX037197,USR0916,2026-05-22,Suscripción de música,224.93,USD,GASTO,Ocio,No,Tarjeta de débito
TX070091,USR0602,2026-07-06,Envío de dinero recibido,45.29,USD,INGRESO,Transferencia recibida,No,Depósito en cuenta
TX040977,USR0449,2025-12-02,Servicio de internet,165.09,USD,GASTO,Servicios,Sí,Débito automático
TX071347,USR0678,2025-12-07,Cobro de sueldo,3154.26,USD,INGRESO,Salario,Sí,Efectivo
TX038458,USR0956,2026-03-16,Evento cultural,65.32,USD,GASTO,Ocio,No,Tarjeta de débito
TX031616,USR0489,2026-05-17,Capacitación,1000,USD,GASTO,Educación,No,Transferencia bancaria
TX019476,USR0742,2025-11-21,Análisis clínicos,445.18,USD,GASTO,Salud,No,Billetera digital
TX017627,USR0653,2025-07-31,Estudio médico,162.3,USD,GASTO,Salud,No,Tarjeta de crédito
TX002806,USR0544,2026-06-28,Almuerzo,44.28,USD,GASTO,Alimentación,No,Tarjeta de débito
TX012576,USR0311,2026-05-21,Viaje por aplicación,180,USD,GASTO,Transporte,No,Efectivo
TX036756,USR0443,2026-06-29,Salida recreativa,300,USD,GASTO,Ocio,No,Débito automático
TX014619,USR0005,2025-07-25,Medicamentos,33.35,USD,GASTO,Salud,No,Tarjeta de crédito
TX016893,USR0207,2026-06-11,Kinesiología,81.05,USD,GASTO,Salud,Sí,Efectivo
TX058817,USR0760,2025-11-04,Retiro de efectivo,364.17,USD,GASTO,Otros,No,Débito automático
TX067129,USR0426,2026-02-08,Sueldo mensual,3136.39,USD,INGRESO,Salario,Sí,Acreditación automática
TX020668,USR0765,2025-07-29,Mantenimiento del hogar,1993.79,USD,GASTO,Vivienda,No,Billetera digital
TX013788,USR0457,2026-03-01,Kinesiología,500,USD,GASTO,Salud,No,Tarjeta de débito
TX041672,USR0668,2025-10-07,Servicio de televisión,400,USD,GASTO,Servicios,Sí,Billetera digital
TX072305,USR0732,2026-04-02,Fondos recibidos,454.05,USD,INGRESO,Transferencia recibida,No,Efectivo
TX008326,USR0119,2025-08-31,Peaje,69.04,USD,GASTO,Transporte,No,Transferencia bancaria
TX067769,USR0464,2025-10-27,Crédito por devolución,190.96,USD,INGRESO,Reintegro,No,Acreditación automática
TX057218,USR0609,2025-10-18,Transferencia enviada,93.83,USD,GASTO,Otros,No,Efectivo
TX052585,USR0434,2025-12-25,Artículos personales,838.64,USD,GASTO,Compras,No,Tarjeta de débito
TX068919,USR0533,2026-04-06,Acreditación de salario,3811.77,USD,INGRESO,Salario,Sí,Transferencia bancaria
TX043436,USR0283,2025-10-10,Telefonía móvil,400,USD,GASTO,Servicios,Sí,Débito automático
TX021050,USR0383,2026-02-11,Reparación del hogar,1491.81,USD,GASTO,Vivienda,No,Transferencia bancaria
TX016112,USR0412,2026-03-18,Análisis clínicos,500,USD,GASTO,Salud,Sí,Transferencia bancaria
TX009003,USR0899,2025-08-29,Transporte público,12.62,USD,GASTO,Transporte,No,Pago con QR
TX057611,USR0552,2026-03-24,Transferencia enviada,108.11,USD,GASTO,Otros,No,Tarjeta de débito
TX016729,USR0063,2026-05-05,Análisis clínicos,255.94,USD,GASTO,Salud,No,Tarjeta de crédito
TX041911,USR0393,2025-11-22,Pago de impuestos,400,USD,GASTO,Servicios,No,Transferencia bancaria
TX022568,USR0593,2026-06-12,Seguro del hogar,1131.84,USD,GASTO,Vivienda,Sí,Tarjeta de crédito
TX070754,USR0642,2026-05-12,Dinero devuelto,20.89,USD,INGRESO,Reintegro,No,Billetera digital
TX047697,USR0825,2026-02-06,Compra de cosmética,696.74,USD,GASTO,Compras,No,Tarjeta de crédito
TX076294,USR0969,2026-02-22,Transferencia recibida,651.79,USD,INGRESO,Transferencia recibida,No,Efectivo
TX068511,USR0508,2025-10-19,Venta de producto,2456.54,USD,INGRESO,Venta,No,Efectivo
TX013509,USR0700,2025-10-29,Estudio médico,228.4,USD,GASTO,Salud,Sí,Transferencia bancaria
TX021694,USR0143,2026-04-29,Compra de muebles,524.37,USD,GASTO,Vivienda,No,Débito automático
TX018828,USR0606,2026-02-21,Terapia,285.37,USD,GASTO,Salud,No,Tarjeta de débito
TX003159,USR0033,2026-04-09,Cena,90.73,USD,GASTO,Alimentación,Sí,Billetera digital
TX010940,USR0008,2025-10-25,Transporte público,114.76,USD,GASTO,Transporte,No,Tarjeta de crédito
TX038531,USR0132,2026-06-05,Suscripción de música,144.85,USD,GASTO,Ocio,No,Transferencia bancaria
TX006543,USR0146,2025-09-26,Cena,116.75,USD,GASTO,Alimentación,No,Efectivo
TX004853,USR0478,2025-10-01,Almuerzo,178.5,USD,GASTO,Alimentación,No,Transferencia bancaria
TX024722,USR0388,2025-10-05,Hipoteca,1027.86,USD,GASTO,Vivienda,Sí,Billetera digital
TX040529,USR0757,2025-11-01,Telefonía fija,192.25,USD,GASTO,Servicios,Sí,Tarjeta de débito
TX014863,USR0627,2026-02-28,Consulta médica,35.91,USD,GASTO,Salud,No,Pago con QR
TX072488,USR0743,2026-05-07,Depósito de haberes,2508.22,USD,INGRESO,Salario,Sí,Efectivo
TX014107,USR0161,2025-09-17,Lentes,93.27,USD,GASTO,Salud,No,Tarjeta de crédito
TX001305,USR0160,2026-04-03,Restaurante,107.22,USD,GASTO,Alimentación,No,Billetera digital
TX018313,USR0113,2025-12-11,Seguro de salud,79.8,USD,GASTO,Salud,Sí,Efectivo
TX037035,USR0859,2025-11-10,Entrada de cine,105.38,USD,GASTO,Ocio,No,Billetera digital
TX067040,USR0421,2026-04-13,Cobro de cliente,1959.63,USD,INGRESO,Venta,No,Billetera digital
TX072978,USR0771,2026-04-17,Reintegro de compra,172.99,USD,INGRESO,Reintegro,No,Billetera digital
TX065327,USR0319,2025-10-03,Sueldo mensual,2530.06,USD,INGRESO,Salario,Sí,Billetera digital
TX041894,USR0336,2026-07-11,Servicio de mantenimiento,23.57,USD,GASTO,Servicios,No,Efectivo
TX073990,USR0831,2025-10-02,Depósito recibido,273.45,USD,INGRESO,Transferencia recibida,No,Acreditación automática
TX045702,USR0362,2025-11-13,Servicio de mantenimiento,14.38,USD,GASTO,Servicios,No,Tarjeta de crédito
TX004895,USR0644,2026-03-29,Cafetería,103.5,USD,GASTO,Alimentación,No,Transferencia bancaria
TX007321,USR0152,2025-10-08,Pasaje de autobús,104.21,USD,GASTO,Transporte,No,Tarjeta de crédito
TX005558,USR0656,2026-03-22,Almuerzo,146.3,USD,GASTO,Alimentación,No,Tarjeta de débito
TX035856,USR0655,2025-10-08,Concierto,254.53,USD,GASTO,Ocio,No,Tarjeta de débito
TX070096,USR0603,2026-05-08,Pago de nómina,6286.29,USD,INGRESO,Salario,Sí,Transferencia bancaria
TX064466,USR0267,2026-04-18,Transferencia de tercero,952.45,USD,INGRESO,Transferencia recibida,No,Acreditación automática
TX073615,USR0809,2025-09-07,Cobro de sueldo,3676.06,USD,INGRESO,Salario,Sí,Depósito en cuenta
TX061720,USR0102,2026-03-01,Cobro de sueldo,2570.87,USD,INGRESO,Salario,Sí,Efectivo
TX050478,USR0314,2026-05-31,Compra de calzado,836.4,USD,GASTO,Compras,No,Tarjeta de débito
TX049267,USR0483,2025-10-01,Compra para mascotas,466.17,USD,GASTO,Compras,No,Tarjeta de crédito
TX007042,USR0232,2025-11-08,Estacionamiento,42.0,USD,GASTO,Transporte,No,Transferencia bancaria
TX049523,USR0046,2025-07-22,Compra de cosmética,1000,USD,GASTO,Compras,Sí,Efectivo
TX066727,USR0404,2026-06-07,Pago de salario,1306.2,USD,INGRESO,Salario,Sí,Transferencia bancaria
TX033199,USR0570,2025-10-15,Capacitación,994.58,USD,GASTO,Educación,No,Pago con QR
TX017525,USR0356,2026-03-20,Lentes,345.06,USD,GASTO,Salud,No,Transferencia bancaria
TX015937,USR0685,2026-02-10,Medicamentos,72.37,USD,GASTO,Salud,No,Efectivo
TX022197,USR0632,2025-11-10,Reparación de electrodoméstico,2000,USD,GASTO,Vivienda,Sí,Pago con QR
TX042872,USR0170,2026-06-24,Agua,233.26,USD,GASTO,Servicios,Sí,Débito automático
TX053977,USR0248,2026-02-07,Donación,462.54,USD,GASTO,Otros,Sí,Tarjeta de débito
TX031945,USR0300,2025-09-07,Capacitación,594.55,USD,GASTO,Educación,No,Transferencia bancaria
TX046567,USR0428,2025-12-03,Telefonía móvil,206.84,USD,GASTO,Servicios,Sí,Billetera digital
TX027020,USR0607,2026-06-09,Clases particulares,233.08,USD,GASTO,Educación,No,Débito automático
TX038013,USR0761,2025-11-01,Evento cultural,260.52,USD,GASTO,Ocio,No,Débito automático
TX026289,USR0130,2026-02-04,Materiales de construcción,1293.38,USD,GASTO,Vivienda,No,Billetera digital
TX074945,USR0886,2026-03-03,Acreditación de salario,5443.79,USD,INGRESO,Salario,Sí,Billetera digital
TX018549,USR0969,2026-06-20,Farmacia,257.69,USD,GASTO,Salud,No,Tarjeta de crédito
TX016366,USR0498,2025-07-25,Lentes,500,USD,GASTO,Salud,Sí,Tarjeta de débito
TX063947,USR0236,2025-08-09,Acreditación de salario,5356.03,USD,INGRESO,Salario,Sí,Efectivo
TX053265,USR0409,2026-04-29,Compra de ropa,987.15,USD,GASTO,Compras,No,Efectivo
TX057782,USR0982,2026-04-04,Pago extraordinario,500,USD,GASTO,Otros,No,Billetera digital
TX016641,USR0703,2025-10-14,Análisis clínicos,319.66,USD,GASTO,Salud,No,Billetera digital
TX018903,USR0397,2025-12-27,Medicamentos,77.8,USD,GASTO,Salud,No,Pago con QR
TX012292,USR0349,2025-12-16,Carga de tarjeta de transporte,16.67,USD,GASTO,Transporte,No,Tarjeta de débito
TX004379,USR0335,2026-06-30,Cena,9.22,USD,GASTO,Alimentación,No,Tarjeta de débito
TX062022,USR0120,2026-03-31,Transferencia de tercero,498.27,USD,INGRESO,Transferencia recibida,No,Billetera digital
TX070842,USR0647,2026-03-09,Pago de nómina,6919.98,USD,INGRESO,Salario,Sí,Depósito en cuenta
TX017821,USR0296,2026-04-12,Análisis clínicos,405.84,USD,GASTO,Salud,No,Efectivo
TX021430,USR0218,2026-02-08,Alquiler,477.64,USD,GASTO,Vivienda,Sí,Tarjeta de débito
TX041388,USR0980,2025-11-18,Servicio de televisión,400,USD,GASTO,Servicios,Sí,Efectivo
